timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:39:04.167,1789166344.1679444,-967,32,55
2026-09-11 19:39:04.187,1789166344.1879444,-973,28,54
2026-09-11 19:39:04.207,1789166344.2079444,-974,28,54
2026-09-11 19:39:04.227,1789166344.2279444,-973,30,62
2026-09-11 19:39:04.235,1789166344.2359316,-977,31,42
2026-09-11 19:39:04.255,1789166344.2559316,-973,26,44
2026-09-11 19:39:04.275,1789166344.2759316,-974,27,56
2026-09-11 19:39:04.295,1789166344.2959316,-979,33,61
2026-09-11 19:39:04.315,1789166344.3159316,-975,29,56
2026-09-11 19:39:04.335,1789166344.3359315,-970,28,59
2026-09-11 19:39:04.355,1789166344.3559315,-969,29,54
2026-09-11 19:39:04.375,1789166344.3759317,-966,29,59
2026-09-11 19:39:04.395,1789166344.3959317,-969,28,54
2026-09-11 19:39:04.415,1789166344.4159317,-970,28,42
2026-09-11 19:39:04.435,1789166344.4359317,-968,32,45
2026-09-11 19:39:04.455,1789166344.4559317,-969,30,48
2026-09-11 19:39:04.475,1789166344.4759316,-972,31,47
2026-09-11 19:39:04.495,1789166344.4959316,-967,30,61
2026-09-11 19:39:04.515,1789166344.5159316,-974,32,43
2026-09-11 19:39:04.535,1789166344.5359316,-975,31,32
2026-09-11 19:39:04.555,1789166344.5559316,-948,24,62
2026-09-11 19:39:04.575,1789166344.5759315,-947,20,86
2026-09-11 19:39:04.595,1789166344.5959315,-980,33,-3
2026-09-11 19:39:04.615,1789166344.6159317,-947,35,21
2026-09-11 19:39:04.635,1789166344.6359317,-963,32,75
2026-09-11 19:39:04.655,1789166344.6559317,-1002,32,67
2026-09-11 19:39:04.675,1789166344.6759317,-1001,28,69
2026-09-11 19:39:04.695,1789166344.6959317,-1004,28,67
2026-09-11 19:39:04.715,1789166344.7159317,-999,30,48
2026-09-11 19:39:04.735,1789166344.7359316,-977,34,31
2026-09-11 19:39:04.755,1789166344.7559316,-961,34,48
2026-09-11 19:39:04.775,1789166344.7759316,-965,32,63
2026-09-11 19:39:04.795,1789166344.7959316,-972,30,79
2026-09-11 19:39:04.815,1789166344.8159316,-980,35,64
2026-09-11 19:39:04.835,1789166344.8359315,-976,30,55
2026-09-11 19:39:04.855,1789166344.8559315,-974,28,52
2026-09-11 19:39:04.875,1789166344.8759317,-973,34,56
2026-09-11 19:39:04.895,1789166344.8959317,-974,33,69
2026-09-11 19:39:04.915,1789166344.9159317,-976,30,69
2026-09-11 19:39:04.935,1789166344.9359317,-975,30,68
2026-09-11 19:39:04.943,1789166344.9436438,-974,30,66
2026-09-11 19:39:04.963,1789166344.9636438,-974,30,62
2026-09-11 19:39:04.983,1789166344.9836438,-975,29,55
2026-09-11 19:39:05.003,1789166345.0036438,-970,31,58
2026-09-11 19:39:05.023,1789166345.0236437,-970,32,64
2026-09-11 19:39:05.043,1789166345.0436437,-974,30,65
2026-09-11 19:39:05.063,1789166345.0636437,-975,27,72
2026-09-11 19:39:05.083,1789166345.083644,-980,30,70
2026-09-11 19:39:05.103,1789166345.103644,-985,31,43
2026-09-11 19:39:05.123,1789166345.1236439,-964,26,62
2026-09-11 19:39:05.143,1789166345.1436439,-958,26,91
2026-09-11 19:39:05.163,1789166345.1636438,-983,29,55
2026-09-11 19:39:05.183,1789166345.1836438,-973,30,43
2026-09-11 19:39:05.203,1789166345.2036438,-966,27,65
2026-09-11 19:39:05.223,1789166345.2236438,-972,32,76
2026-09-11 19:39:05.243,1789166345.2436438,-978,28,78
2026-09-11 19:39:05.263,1789166345.2636437,-978,26,74
2026-09-11 19:39:05.283,1789166345.2836437,-976,30,71
2026-09-11 19:39:05.303,1789166345.3036437,-972,31,72
2026-09-11 19:39:05.323,1789166345.323644,-971,30,75
2026-09-11 19:39:05.343,1789166345.343644,-973,30,75
2026-09-11 19:39:05.363,1789166345.363644,-973,28,74
2026-09-11 19:39:05.383,1789166345.3836439,-973,31,72
2026-09-11 19:39:05.403,1789166345.4036438,-975,31,60
2026-09-11 19:39:05.423,1789166345.4236438,-967,27,74
2026-09-11 19:39:05.443,1789166345.4436438,-973,33,75
2026-09-11 19:39:05.463,1789166345.4636438,-975,33,75
2026-09-11 19:39:05.483,1789166345.4836438,-974,30,80
2026-09-11 19:39:05.503,1789166345.5036438,-974,28,77
2026-09-11 19:39:05.523,1789166345.5236437,-974,29,74
2026-09-11 19:39:05.543,1789166345.5436437,-971,29,73
2026-09-11 19:39:05.563,1789166345.5636437,-973,27,73
2026-09-11 19:39:05.583,1789166345.583644,-974,28,72
2026-09-11 19:39:05.603,1789166345.603644,-970,30,71
2026-09-11 19:39:05.623,1789166345.6236439,-971,30,72
2026-09-11 19:39:05.643,1789166345.6436439,-971,28,77
2026-09-11 19:39:05.651,1789166345.651509,-969,26,86
2026-09-11 19:39:05.671,1789166345.671509,-985,31,58
2026-09-11 19:39:05.691,1789166345.691509,-971,28,69
2026-09-11 19:39:05.711,1789166345.711509,-964,27,88
2026-09-11 19:39:05.731,1789166345.731509,-976,28,87
2026-09-11 19:39:05.751,1789166345.751509,-981,30,64
2026-09-11 19:39:05.771,1789166345.771509,-970,29,67
2026-09-11 19:39:05.791,1789166345.7915092,-965,36,79
2026-09-11 19:39:05.811,1789166345.8115091,-972,34,89
2026-09-11 19:39:05.831,1789166345.831509,-977,29,85
2026-09-11 19:39:05.851,1789166345.851509,-976,30,81
2026-09-11 19:39:05.871,1789166345.871509,-972,32,77
2026-09-11 19:39:05.891,1789166345.891509,-970,32,78
2026-09-11 19:39:05.911,1789166345.911509,-971,31,82
2026-09-11 19:39:05.931,1789166345.931509,-971,29,78
2026-09-11 19:39:05.951,1789166345.951509,-969,31,85
2026-09-11 19:39:05.971,1789166345.971509,-972,31,69
2026-09-11 19:39:05.991,1789166345.991509,-966,27,81
2026-09-11 19:39:06.011,1789166346.011509,-973,29,81
2026-09-11 19:39:06.031,1789166346.0315092,-976,31,81
2026-09-11 19:39:06.051,1789166346.0515091,-975,30,88
2026-09-11 19:39:06.071,1789166346.0715091,-975,28,87
2026-09-11 19:39:06.091,1789166346.091509,-974,30,82
2026-09-11 19:39:06.111,1789166346.111509,-972,31,78
2026-09-11 19:39:06.131,1789166346.131509,-971,31,80
2026-09-11 19:39:06.151,1789166346.151509,-970,29,81
2026-09-11 19:39:06.171,1789166346.171509,-972,30,81
2026-09-11 19:39:06.191,1789166346.191509,-971,31,84
2026-09-11 19:39:06.211,1789166346.211509,-972,30,82
2026-09-11 19:39:06.231,1789166346.231509,-971,29,86
